cau_hoi,intent,entities_required,response_type,tra_loi,is_template_row,note
Minh dang thac mac ve thoi gian dong hoc phi.,thoi_gian_dong_hoc_phi,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thời gian đóng học phí.,1,Bo sung cau hoi mau #10 cho intent thoi_gian_dong_hoc_phi
Tra cuu giup minh thoi gian dong hoc phi.,thoi_gian_dong_hoc_phi,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thời gian đóng học phí.,1,Bo sung cau hoi mau #11 cho intent thoi_gian_dong_hoc_phi
thoi gian dong hoc phi danh cho sinh vien nhu the nao?,thoi_gian_dong_hoc_phi,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thời gian đóng học phí.,1,Bo sung cau hoi mau #12 cho intent thoi_gian_dong_hoc_phi
Minh can dieu kien lien quan den thoi gian dong hoc phi.,thoi_gian_dong_hoc_phi,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thời gian đóng học phí.,1,Bo sung cau hoi mau #13 cho intent thoi_gian_dong_hoc_phi
Ban giai thich giup thoi gian dong hoc phi.,thoi_gian_dong_hoc_phi,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thời gian đóng học phí.,1,Bo sung cau hoi mau #14 cho intent thoi_gian_dong_hoc_phi
Minh can thong tin chinh thuc ve thoi gian dong hoc phi.,thoi_gian_dong_hoc_phi,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thời gian đóng học phí.,1,Bo sung cau hoi mau #15 cho intent thoi_gian_dong_hoc_phi
Cho minh hoi them ve thoi gian dong hoc phi.,thoi_gian_dong_hoc_phi,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thời gian đóng học phí.,1,Bo sung cau hoi mau #16 cho intent thoi_gian_dong_hoc_phi
Minh muon kiem tra lai thoi gian dong hoc phi.,thoi_gian_dong_hoc_phi,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thời gian đóng học phí.,1,Bo sung cau hoi mau #17 cho intent thoi_gian_dong_hoc_phi
Tu van giup minh thoi gian dong hoc phi.,thoi_gian_dong_hoc_phi,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thời gian đóng học phí.,1,Bo sung cau hoi mau #18 cho intent thoi_gian_dong_hoc_phi
Minh can cap nhat thoi gian dong hoc phi.,thoi_gian_dong_hoc_phi,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thời gian đóng học phí.,1,Bo sung cau hoi mau #19 cho intent thoi_gian_dong_hoc_phi
Ban cho minh biet thoi gian dong hoc phi voi.,thoi_gian_dong_hoc_phi,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thời gian đóng học phí.,1,Bo sung cau hoi mau #20 cho intent thoi_gian_dong_hoc_phi
thoi gian dong hoc phi co nhung diem can luu y nao?,thoi_gian_dong_hoc_phi,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thời gian đóng học phí.,1,Bo sung cau hoi mau #21 cho intent thoi_gian_dong_hoc_phi
Huong dan thuc hien thoi gian dong hoc phi.,thoi_gian_dong_hoc_phi,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thời gian đóng học phí.,1,Bo sung cau hoi mau #22 cho intent thoi_gian_dong_hoc_phi
Cho minh xem quy dinh ve thoi gian dong hoc phi.,thoi_gian_dong_hoc_phi,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thời gian đóng học phí.,1,Bo sung cau hoi mau #23 cho intent thoi_gian_dong_hoc_phi
Minh muon hoi nhanh ve thoi gian dong hoc phi.,thoi_gian_dong_hoc_phi,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thời gian đóng học phí.,1,Bo sung cau hoi mau #24 cho intent thoi_gian_dong_hoc_phi
Thong tin tra cuu thoi gian dong hoc phi gom nhung gi?,thoi_gian_dong_hoc_phi,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thời gian đóng học phí.,1,Bo sung cau hoi mau #25 cho intent thoi_gian_dong_hoc_phi
Thời gian mở hệ thống,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,0,
Thời gian đóng hệ thống,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,0,
Khi nào mở portal,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thời gian mở hệ thống.,0,
Khi nào đóng portal,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thời gian đóng hệ thống.,0,
Portal mở đến khi nào,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thời gian đóng hệ thống.,0,
Cho minh hoi ve thoi gian mo dong he thong duoc khong?,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,1,Bo sung cau hoi mau #1 cho intent thoi_gian_mo_dong_he_thong
thoi gian mo dong he thong hien nay nhu the nao?,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,1,Bo sung cau hoi mau #2 cho intent thoi_gian_mo_dong_he_thong
Minh can tra cuu thoi gian mo dong he thong.,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,1,Bo sung cau hoi mau #3 cho intent thoi_gian_mo_dong_he_thong
thoi gian mo dong he thong ap dung ra sao?,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,1,Bo sung cau hoi mau #4 cho intent thoi_gian_mo_dong_he_thong
Thong tin moi nhat ve thoi gian mo dong he thong la gi?,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,1,Bo sung cau hoi mau #5 cho intent thoi_gian_mo_dong_he_thong
Minh muon biet chi tiet thoi gian mo dong he thong.,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,1,Bo sung cau hoi mau #6 cho intent thoi_gian_mo_dong_he_thong
thoi gian mo dong he thong co thay doi gi khong?,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,1,Bo sung cau hoi mau #7 cho intent thoi_gian_mo_dong_he_thong
Ban ho tro minh phan thoi gian mo dong he thong nhe.,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,1,Bo sung cau hoi mau #8 cho intent thoi_gian_mo_dong_he_thong
Cho minh xin huong dan ve thoi gian mo dong he thong.,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,1,Bo sung cau hoi mau #9 cho intent thoi_gian_mo_dong_he_thong
Minh dang thac mac ve thoi gian mo dong he thong.,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,1,Bo sung cau hoi mau #10 cho intent thoi_gian_mo_dong_he_thong
Tra cuu giup minh thoi gian mo dong he thong.,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,1,Bo sung cau hoi mau #11 cho intent thoi_gian_mo_dong_he_thong
thoi gian mo dong he thong danh cho sinh vien nhu the nao?,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,1,Bo sung cau hoi mau #12 cho intent thoi_gian_mo_dong_he_thong
Minh can dieu kien lien quan den thoi gian mo dong he thong.,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,1,Bo sung cau hoi mau #13 cho intent thoi_gian_mo_dong_he_thong
Ban giai thich giup thoi gian mo dong he thong.,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,1,Bo sung cau hoi mau #14 cho intent thoi_gian_mo_dong_he_thong
Minh can thong tin chinh thuc ve thoi gian mo dong he thong.,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,1,Bo sung cau hoi mau #15 cho intent thoi_gian_mo_dong_he_thong
Cho minh hoi them ve thoi gian mo dong he thong.,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,1,Bo sung cau hoi mau #16 cho intent thoi_gian_mo_dong_he_thong
Minh muon kiem tra lai thoi gian mo dong he thong.,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,1,Bo sung cau hoi mau #17 cho intent thoi_gian_mo_dong_he_thong
Tu van giup minh thoi gian mo dong he thong.,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,1,Bo sung cau hoi mau #18 cho intent thoi_gian_mo_dong_he_thong
Minh can cap nhat thoi gian mo dong he thong.,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,1,Bo sung cau hoi mau #19 cho intent thoi_gian_mo_dong_he_thong
Ban cho minh biet thoi gian mo dong he thong voi.,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,1,Bo sung cau hoi mau #20 cho intent thoi_gian_mo_dong_he_thong
thoi gian mo dong he thong co nhung diem can luu y nao?,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,1,Bo sung cau hoi mau #21 cho intent thoi_gian_mo_dong_he_thong
Huong dan thuc hien thoi gian mo dong he thong.,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,1,Bo sung cau hoi mau #22 cho intent thoi_gian_mo_dong_he_thong
Cho minh xem quy dinh ve thoi gian mo dong he thong.,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,1,Bo sung cau hoi mau #23 cho intent thoi_gian_mo_dong_he_thong
Minh muon hoi nhanh ve thoi gian mo dong he thong.,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,1,Bo sung cau hoi mau #24 cho intent thoi_gian_mo_dong_he_thong
Thong tin tra cuu thoi gian mo dong he thong gom nhung gi?,thoi_gian_mo_dong_he_thong,"chuc_nang,hoc_ky|dot",faq,Bạn vui lòng cho biết hệ thống nào (portal/LMS) và học kỳ/năm học để mình tra cứu.,1,Bo sung cau hoi mau #25 cho intent thoi_gian_mo_dong_he_thong
Thông báo đăng ký môn,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo đăng ký môn.,0,
Thông báo mở đăng ký môn,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo.,0,
Thông báo đóng đăng ký môn,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo.,0,
Khi nào có thông báo đăng ký môn,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo.,0,
Thông báo về đăng ký học phần,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo.,0,
Cho minh hoi ve thong bao dang ky mon duoc khong?,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo đăng ký môn.,1,Bo sung cau hoi mau #1 cho intent thong_bao_dang_ky_mon
thong bao dang ky mon hien nay nhu the nao?,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo đăng ký môn.,1,Bo sung cau hoi mau #2 cho intent thong_bao_dang_ky_mon
Minh can tra cuu thong bao dang ky mon.,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo đăng ký môn.,1,Bo sung cau hoi mau #3 cho intent thong_bao_dang_ky_mon
thong bao dang ky mon ap dung ra sao?,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo đăng ký môn.,1,Bo sung cau hoi mau #4 cho intent thong_bao_dang_ky_mon
Thong tin moi nhat ve thong bao dang ky mon la gi?,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo đăng ký môn.,1,Bo sung cau hoi mau #5 cho intent thong_bao_dang_ky_mon
Minh muon biet chi tiet thong bao dang ky mon.,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo đăng ký môn.,1,Bo sung cau hoi mau #6 cho intent thong_bao_dang_ky_mon
thong bao dang ky mon co thay doi gi khong?,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo đăng ký môn.,1,Bo sung cau hoi mau #7 cho intent thong_bao_dang_ky_mon
Ban ho tro minh phan thong bao dang ky mon nhe.,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo đăng ký môn.,1,Bo sung cau hoi mau #8 cho intent thong_bao_dang_ky_mon
Cho minh xin huong dan ve thong bao dang ky mon.,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo đăng ký môn.,1,Bo sung cau hoi mau #9 cho intent thong_bao_dang_ky_mon
Minh dang thac mac ve thong bao dang ky mon.,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo đăng ký môn.,1,Bo sung cau hoi mau #10 cho intent thong_bao_dang_ky_mon
Tra cuu giup minh thong bao dang ky mon.,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo đăng ký môn.,1,Bo sung cau hoi mau #11 cho intent thong_bao_dang_ky_mon
thong bao dang ky mon danh cho sinh vien nhu the nao?,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo đăng ký môn.,1,Bo sung cau hoi mau #12 cho intent thong_bao_dang_ky_mon
Minh can dieu kien lien quan den thong bao dang ky mon.,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo đăng ký môn.,1,Bo sung cau hoi mau #13 cho intent thong_bao_dang_ky_mon
Ban giai thich giup thong bao dang ky mon.,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo đăng ký môn.,1,Bo sung cau hoi mau #14 cho intent thong_bao_dang_ky_mon
Minh can thong tin chinh thuc ve thong bao dang ky mon.,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo đăng ký môn.,1,Bo sung cau hoi mau #15 cho intent thong_bao_dang_ky_mon
Cho minh hoi them ve thong bao dang ky mon.,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo đăng ký môn.,1,Bo sung cau hoi mau #16 cho intent thong_bao_dang_ky_mon
Minh muon kiem tra lai thong bao dang ky mon.,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo đăng ký môn.,1,Bo sung cau hoi mau #17 cho intent thong_bao_dang_ky_mon
Tu van giup minh thong bao dang ky mon.,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo đăng ký môn.,1,Bo sung cau hoi mau #18 cho intent thong_bao_dang_ky_mon
Minh can cap nhat thong bao dang ky mon.,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo đăng ký môn.,1,Bo sung cau hoi mau #19 cho intent thong_bao_dang_ky_mon
Ban cho minh biet thong bao dang ky mon voi.,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo đăng ký môn.,1,Bo sung cau hoi mau #20 cho intent thong_bao_dang_ky_mon
thong bao dang ky mon co nhung diem can luu y nao?,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo đăng ký môn.,1,Bo sung cau hoi mau #21 cho intent thong_bao_dang_ky_mon
Huong dan thuc hien thong bao dang ky mon.,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo đăng ký môn.,1,Bo sung cau hoi mau #22 cho intent thong_bao_dang_ky_mon
Cho minh xem quy dinh ve thong bao dang ky mon.,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo đăng ký môn.,1,Bo sung cau hoi mau #23 cho intent thong_bao_dang_ky_mon
Minh muon hoi nhanh ve thong bao dang ky mon.,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo đăng ký môn.,1,Bo sung cau hoi mau #24 cho intent thong_bao_dang_ky_mon
Thong tin tra cuu thong bao dang ky mon gom nhung gi?,thong_bao_dang_ky_mon,"hoc_ky,nam_hoc",faq,Bạn vui lòng cho biết học kỳ và năm học để mình tra cứu thông báo đăng ký môn.,1,Bo sung cau hoi mau #25 cho intent thong_bao_dang_ky_mon
Thông báo nghỉ học,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết khoảng thời gian hoặc tuần cần xem để mình tra cứu thông báo nghỉ học.,0,
Trường có thông báo nghỉ học không,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết ngày/tháng hoặc tuần cần xem để mình tra cứu.,0,
Hôm nay có nghỉ học không,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết cơ sở/khoa (nếu có) và ngày cần xem để mình tra cứu.,0,
Thông báo nghỉ do thời tiết,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết ngày và cơ sở/khoa để mình tra cứu.,0,
Nghỉ học đột xuất,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết ngày và cơ sở/khoa để mình tra cứu.,0,
Cho minh hoi ve thong bao nghi hoc duoc khong?,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết khoảng thời gian hoặc tuần cần xem để mình tra cứu thông báo nghỉ học.,1,Bo sung cau hoi mau #1 cho intent thong_bao_nghi_hoc
thong bao nghi hoc hien nay nhu the nao?,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết khoảng thời gian hoặc tuần cần xem để mình tra cứu thông báo nghỉ học.,1,Bo sung cau hoi mau #2 cho intent thong_bao_nghi_hoc
Minh can tra cuu thong bao nghi hoc.,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết khoảng thời gian hoặc tuần cần xem để mình tra cứu thông báo nghỉ học.,1,Bo sung cau hoi mau #3 cho intent thong_bao_nghi_hoc
thong bao nghi hoc ap dung ra sao?,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết khoảng thời gian hoặc tuần cần xem để mình tra cứu thông báo nghỉ học.,1,Bo sung cau hoi mau #4 cho intent thong_bao_nghi_hoc
Thong tin moi nhat ve thong bao nghi hoc la gi?,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết khoảng thời gian hoặc tuần cần xem để mình tra cứu thông báo nghỉ học.,1,Bo sung cau hoi mau #5 cho intent thong_bao_nghi_hoc
Minh muon biet chi tiet thong bao nghi hoc.,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết khoảng thời gian hoặc tuần cần xem để mình tra cứu thông báo nghỉ học.,1,Bo sung cau hoi mau #6 cho intent thong_bao_nghi_hoc
thong bao nghi hoc co thay doi gi khong?,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết khoảng thời gian hoặc tuần cần xem để mình tra cứu thông báo nghỉ học.,1,Bo sung cau hoi mau #7 cho intent thong_bao_nghi_hoc
Ban ho tro minh phan thong bao nghi hoc nhe.,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết khoảng thời gian hoặc tuần cần xem để mình tra cứu thông báo nghỉ học.,1,Bo sung cau hoi mau #8 cho intent thong_bao_nghi_hoc
Cho minh xin huong dan ve thong bao nghi hoc.,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết khoảng thời gian hoặc tuần cần xem để mình tra cứu thông báo nghỉ học.,1,Bo sung cau hoi mau #9 cho intent thong_bao_nghi_hoc
Minh dang thac mac ve thong bao nghi hoc.,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết khoảng thời gian hoặc tuần cần xem để mình tra cứu thông báo nghỉ học.,1,Bo sung cau hoi mau #10 cho intent thong_bao_nghi_hoc
Tra cuu giup minh thong bao nghi hoc.,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết khoảng thời gian hoặc tuần cần xem để mình tra cứu thông báo nghỉ học.,1,Bo sung cau hoi mau #11 cho intent thong_bao_nghi_hoc
thong bao nghi hoc danh cho sinh vien nhu the nao?,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết khoảng thời gian hoặc tuần cần xem để mình tra cứu thông báo nghỉ học.,1,Bo sung cau hoi mau #12 cho intent thong_bao_nghi_hoc
Minh can dieu kien lien quan den thong bao nghi hoc.,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết khoảng thời gian hoặc tuần cần xem để mình tra cứu thông báo nghỉ học.,1,Bo sung cau hoi mau #13 cho intent thong_bao_nghi_hoc
Ban giai thich giup thong bao nghi hoc.,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết khoảng thời gian hoặc tuần cần xem để mình tra cứu thông báo nghỉ học.,1,Bo sung cau hoi mau #14 cho intent thong_bao_nghi_hoc
Minh can thong tin chinh thuc ve thong bao nghi hoc.,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết khoảng thời gian hoặc tuần cần xem để mình tra cứu thông báo nghỉ học.,1,Bo sung cau hoi mau #15 cho intent thong_bao_nghi_hoc
Cho minh hoi them ve thong bao nghi hoc.,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết khoảng thời gian hoặc tuần cần xem để mình tra cứu thông báo nghỉ học.,1,Bo sung cau hoi mau #16 cho intent thong_bao_nghi_hoc
Minh muon kiem tra lai thong bao nghi hoc.,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết khoảng thời gian hoặc tuần cần xem để mình tra cứu thông báo nghỉ học.,1,Bo sung cau hoi mau #17 cho intent thong_bao_nghi_hoc
Tu van giup minh thong bao nghi hoc.,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết khoảng thời gian hoặc tuần cần xem để mình tra cứu thông báo nghỉ học.,1,Bo sung cau hoi mau #18 cho intent thong_bao_nghi_hoc
Minh can cap nhat thong bao nghi hoc.,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết khoảng thời gian hoặc tuần cần xem để mình tra cứu thông báo nghỉ học.,1,Bo sung cau hoi mau #19 cho intent thong_bao_nghi_hoc
Ban cho minh biet thong bao nghi hoc voi.,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết khoảng thời gian hoặc tuần cần xem để mình tra cứu thông báo nghỉ học.,1,Bo sung cau hoi mau #20 cho intent thong_bao_nghi_hoc
thong bao nghi hoc co nhung diem can luu y nao?,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết khoảng thời gian hoặc tuần cần xem để mình tra cứu thông báo nghỉ học.,1,Bo sung cau hoi mau #21 cho intent thong_bao_nghi_hoc
Huong dan thuc hien thong bao nghi hoc.,thong_bao_nghi_hoc,thoi_gian|khoa|lop,faq,Bạn vui lòng cho biết khoảng thời gian hoặc tuần cần xem để mình tra cứu thông báo nghỉ học.,1,Bo sung cau hoi mau #22 cho intent thong_bao_nghi_hoc
